Serial_Num (N/A),Season (Year),Num (#),Basin (BB),Sub_basin (BB),Name (N/A),ISO_time (YYYY-MM-DD HH:MM:SS),Nature (N/A),Latitude (deg_north),Longitude (deg_east),Wind(WMO) (kt),Pres(WMO) (mb),Center (N/A),Wind(WMO) Percentile (%),Pres(WMO) Percentile (%),Track_type (N/A)
2011214N15299,2011,5, NA, MM,EMILY,8/4/2011 12:00, TS,17.3,-72.2,45,1006,atcf,49.669,26.65,main
2011214N15299,2011,5, NA, MM,EMILY,8/4/2011 18:00, DS,17.9,-73.4,30,1009,atcf,17.062,9.96,main
2011214N15299,2011,5, NA, MM,EMILY,8/5/2011 0:00, DS,18.8,-74.6,25,1010,atcf,4.702,5.605,main
2011214N15299,2011,5, NA, MM,EMILY,8/5/2011 6:00, DS,19.8,-75.5,25,1011,atcf,4.702,3.783,main
2011214N15299,2011,5, NA, MM,EMILY,8/5/2011 12:00, DS,21,-76.3,25,1011,atcf,4.702,3.783,main
2011214N15299,2011,5, NA, MM,EMILY,8/5/2011 18:00, DS,22.4,-76.9,25,1012,atcf,4.702,2.126,main
2011214N15299,2011,5, NA, MM,EMILY,8/6/2011 0:00, DS,23.6,-77.4,25,1012,atcf,4.702,2.126,main
2011214N15299,2011,5, NA, MM,EMILY,8/6/2011 6:00, DS,24.6,-77.9,25,1012,atcf,4.702,2.126,main
2011214N15299,2011,5, NA, MM,EMILY,8/6/2011 12:00, DS,25.6,-78.1,25,1011,atcf,4.702,3.783,main
2011214N15299,2011,5, NA, MM,EMILY,8/6/2011 18:00, TS,26.4,-78.2,30,1011,atcf,17.062,3.783,main
2011214N15299,2011,5, NA, MM,EMILY,8/7/2011 0:00, TS,27.2,-78.1,35,1010,atcf,32.179,5.605,main
2011214N15299,2011,5, NA, MM,EMILY,8/7/2011 6:00, TS,28.4,-77.4,35,1009,atcf,32.179,9.96,main
2011214N15299,2011,5, NA, MM,EMILY,8/7/2011 12:00, DS,29.7,-76.4,30,1009,atcf,17.062,9.96,main
2011214N15299,2011,5, NA, MM,EMILY,8/7/2011 18:00, DS,30.7,-74.8,30,1009,atcf,17.062,9.96,main
2011225N26302,2011,6, NA, MM,GERT,8/13/2011 6:00, DS,26.2,-58,30,1013,atcf,17.062,1.368,main
2011225N26302,2011,6, NA, MM,GERT,8/13/2011 12:00, DS,26.9,-59.4,30,1012,atcf,17.062,2.126,main
2011225N26302,2011,6, NA, MM,GERT,8/13/2011 18:00, TS,27.3,-60.6,30,1011,atcf,17.062,3.783,main
2011225N26302,2011,6, NA, MM,GERT,8/14/2011 0:00, TS,27.5,-61.5,30,1011,atcf,17.062,3.783,main
2011225N26302,2011,6, NA, MM,GERT,8/14/2011 6:00, TS,27.7,-62.3,35,1011,atcf,32.179,3.783,main
2011225N26302,2011,6, NA, MM,GERT,8/14/2011 12:00, TS,28.1,-62.9,40,1010,atcf,42.219,5.605,main
2011225N26302,2011,6, NA, MM,GERT,8/14/2011 18:00, TS,28.8,-63.1,40,1009,atcf,42.219,9.96,main
2011225N26302,2011,6, NA, MM,GERT,8/15/2011 0:00, TS,29.6,-63.3,45,1006,atcf,49.669,26.65,main
2011225N26302,2011,6, NA, MM,GERT,8/15/2011 6:00, TS,30.6,-63.4,50,1003,atcf,57.844,41.251,main
2011225N26302,2011,6, NA, MM,GERT,8/15/2011 12:00, TS,31.6,-63.2,55,1000,atcf,63.594,49.967,main
2011225N26302,2011,6, NA, MM,GERT,8/15/2011 18:00, TS,32.9,-62.7,50,1003,atcf,57.844,41.251,main
2011225N26302,2011,6, NA, MM,GERT,8/16/2011 0:00, TS,34.2,-61.6,45,1005,atcf,49.669,31.62,main
2011225N26302,2011,6, NA, MM,GERT,8/16/2011 6:00, TS,35.6,-60.3,45,1007,atcf,49.669,21.627,main
2011225N26302,2011,6, NA, MM,GERT,8/16/2011 12:00, DS,37.1,-58.1,40,1008,atcf,42.219,16.249,main
2011225N26302,2011,6, NA, MM,GERT,8/16/2011 18:00, DS,38.6,-55.8,40,1008,atcf,42.219,16.249,main
2011225N26302,2011,6, NA, MM,GERT,8/17/2011 0:00, DS,40.1,-53.4,35,1010,atcf,32.179,5.605,main
2011225N26302,2011,6, NA, MM,GERT,8/17/2011 6:00, DS,41.5,-50.9,30,1012,atcf,17.062,2.126,main
2011225N26302,2011,6, NA, MM,GERT,8/17/2011 12:00, DS,42.9,-48.3,30,1014,atcf,17.062,0.795,main
2011225N26302,2011,6, NA, MM,GERT,8/17/2011 18:00, DS,44.9,-44.8,30,1015,atcf,17.062,0.519,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/12/2011 12:00, DS,34.7,-66,25,1011,atcf,4.702,3.783,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/12/2011 18:00, TS,35.6,-64.7,30,1009,atcf,17.062,9.96,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/13/2011 0:00, TS,36.6,-63,30,1008,atcf,17.062,16.249,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/13/2011 6:00, TS,37.6,-61.1,35,1006,atcf,32.179,26.65,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/13/2011 12:00, TS,38.6,-59,40,1004,atcf,42.219,37.625,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/13/2011 18:00, ET,39.6,-56.3,40,1004,atcf,42.219,37.625,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/14/2011 0:00, ET,40.2,-53.2,35,1005,atcf,32.179,31.62,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/14/2011 6:00, ET,40.4,-49.9,35,1007,atcf,32.179,21.627,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/14/2011 12:00, ET,40,-47,30,1009,atcf,17.062,9.96,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/14/2011 18:00, ET,39.4,-44.6,30,1010,atcf,17.062,5.605,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/15/2011 0:00, ET,38.8,-42.5,30,1011,atcf,17.062,3.783,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/15/2011 6:00, ET,38.1,-40.8,25,1013,atcf,4.702,1.368,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/15/2011 12:00, ET,37.3,-39.2,25,1014,atcf,4.702,0.795,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/15/2011 18:00, ET,36.6,-38.2,25,1015,atcf,4.702,0.519,main
2011225N35294,2011,7, NA, MM,FRANKLIN,8/16/2011 0:00, ET,35.6,-37.9,25,1016,atcf,4.702,0.321,main
2011231N15278,2011,8, NA, MM,HARVEY,8/19/2011 0:00, TS,15.4,-82,30,1006,atcf,17.062,26.65,main
2011231N15278,2011,8, NA, MM,HARVEY,8/19/2011 6:00, TS,15.7,-82.7,30,1005,atcf,17.062,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/19/2011 12:00, TS,15.9,-83.4,35,1003,atcf,32.179,41.251,main
2011231N15278,2011,8, NA, MM,HARVEY,8/19/2011 18:00, TS,16,-84.1,40,1001,atcf,42.219,47.972,main
2011231N15278,2011,8, NA, MM,HARVEY,8/20/2011 0:00, TS,16.1,-84.9,45,995,atcf,49.669,62.326,main
2011231N15278,2011,8, NA, MM,HARVEY,8/20/2011 6:00, TS,16.3,-85.8,50,994,atcf,57.844,64.461,main
2011231N15278,2011,8, NA, MM,HARVEY,8/20/2011 12:00, TS,16.6,-87,50,998,atcf,57.844,56.725,main
2011231N15278,2011,8, NA, MM,HARVEY,8/20/2011 18:00, TS,17,-88.3,55,995,atcf,63.594,62.326,main
2011231N15278,2011,8, NA, MM,HARVEY,8/21/2011 0:00, TS,17.3,-89.6,35,1003,atcf,32.179,41.251,main
2011231N15278,2011,8, NA, MM,HARVEY,8/21/2011 6:00, TS,17.6,-90.8,30,1005,atcf,17.062,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/21/2011 12:00, TS,18,-92,30,1005,atcf,17.062,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/21/2011 18:00, TS,18.5,-93.3,30,1005,atcf,17.062,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/22/2011 0:00, TS,18.7,-94.8,35,1005,atcf,32.179,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/22/2011 2:00, TS,18.7,-95.2,35,1005,atcf,32.179,31.62,main
2011231N15278,2011,8, NA, MM,HARVEY,8/22/2011 6:00, TS,18.6,-96.2,25,1006,atcf,4.702,26.65,main
2011231N15278,2011,8, NA, MM,HARVEY,8/22/2011 12:00, TS,18.1,-97.2,20,1007,atcf,0.857,21.627,main
2011233N15301,2011,9, NA, MM,IRENE,8/21/2011 0:00, TS,15,-59,45,1006,atcf,49.669,26.65,main
2011233N15301,2011,9, NA, MM,IRENE,8/21/2011 6:00, TS,16,-60.6,45,1006,atcf,49.669,26.65,main
2011233N15301,2011,9, NA, MM,IRENE,8/21/2011 12:00, TS,16.8,-62.2,45,1005,atcf,49.669,31.62,main
2011233N15301,2011,9, NA, MM,IRENE,8/21/2011 18:00, TS,17.5,-63.7,50,999,atcf,57.844,55.048,main
2011233N15301,2011,9, NA, MM,IRENE,8/22/2011 0:00, TS,17.9,-65,60,993,atcf,68.918,67.193,main
2011233N15301,2011,9, NA, MM,IRENE,8/22/2011 6:00, TS,18.2,-65.9,65,990,atcf,73.077,70.391,main
2011233N15301,2011,9, NA, MM,IRENE,8/22/2011 12:00, TS,18.9,-67,70,989,atcf,78.144,72.381,main
2011233N15301,2011,9, NA, MM,IRENE,8/22/2011 18:00, TS,19.3,-68,75,988,atcf,81.284,73.185,main
2011233N15301,2011,9, NA, MM,IRENE,8/23/2011 0:00, TS,19.7,-68.8,80,981,atcf,84.517,80.615,main
2011233N15301,2011,9, NA, MM,IRENE,8/23/2011 6:00, TS,20.1,-69.7,80,978,atcf,84.517,83.504,main
2011233N15301,2011,9, NA, MM,IRENE,8/23/2011 12:00, TS,20.4,-70.6,80,978,atcf,84.517,83.504,main
2011233N15301,2011,9, NA, MM,IRENE,8/23/2011 18:00, TS,20.7,-71.2,80,977,atcf,84.517,84.076,main
2011233N15301,2011,9, NA, MM,IRENE,8/24/2011 0:00, TS,21,-71.9,80,969,atcf,84.517,89.388,main
2011233N15301,2011,9, NA, MM,IRENE,8/24/2011 6:00, TS,21.3,-72.5,95,965,atcf,91.324,90.699,main
2011233N15301,2011,9, NA, MM,IRENE,8/24/2011 12:00, TS,21.9,-73.3,105,957,atcf,94.418,93.856,main
2011233N15301,2011,9, NA, MM,IRENE,8/24/2011 18:00, TS,22.7,-74.3,100,954,atcf,92.583,94.688,main
2011233N15301,2011,9, NA, MM,IRENE,8/25/2011 0:00, TS,23.5,-75.1,95,952,atcf,91.324,95.096,main
2011233N15301,2011,9, NA, MM,IRENE,8/25/2011 6:00, TS,24.1,-75.9,95,950,atcf,91.324,95.566,main
2011233N15301,2011,9, NA, MM,IRENE,8/25/2011 12:00, TS,25.4,-76.6,90,950,atcf,88.589,95.566,main
2011233N15301,2011,9, NA, MM,IRENE,8/25/2011 18:00, TS,26.5,-77.2,90,950,atcf,88.589,95.566,main
2011233N15301,2011,9, NA, MM,IRENE,8/26/2011 0:00, TS,27.7,-77.3,90,946,atcf,88.589,96.868,main
2011233N15301,2011,9, NA, MM,IRENE,8/26/2011 6:00, TS,28.8,-77.3,90,942,atcf,88.589,97.606,main
2011233N15301,2011,9, NA, MM,IRENE,8/26/2011 12:00, TS,30,-77.4,85,947,atcf,86.817,96.72,main
2011233N15301,2011,9, NA, MM,IRENE,8/26/2011 18:00, TS,31.1,-77.5,80,950,atcf,84.517,95.566,main
2011233N15301,2011,9, NA, MM,IRENE,8/27/2011 0:00, TS,32.1,-77.1,75,952,atcf,81.284,95.096,main
2011233N15301,2011,9, NA, MM,IRENE,8/27/2011 6:00, TS,33.4,-76.8,75,952,atcf,81.284,95.096,main
2011233N15301,2011,9, NA, MM,IRENE,8/27/2011 12:00, TS,34.7,-76.6,75,952,atcf,81.284,95.096,main
2011233N15301,2011,9, NA, MM,IRENE,8/27/2011 18:00, TS,35.5,-76.3,65,950,atcf,73.077,95.566,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 0:00, TS,36.7,-75.7,65,951,atcf,73.077,95.389,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 6:00, TS,38.1,-75,65,958,atcf,73.077,93.547,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 9:35, TS,39.4,-74.4,60,959,atcf,68.918,93.365,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 12:00, TS,40.3,-74.1,55,963,atcf,63.594,91.626,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 13:00, TS,40.6,-74,55,965,atcf,63.594,90.699,main
2011233N15301,2011,9, NA, MM,IRENE,8/28/2011 18:00, TS,42.5,-73.1,50,970,atcf,57.844,88.012,main
2011233N15301,2011,9, NA, MM,IRENE,8/29/2011 0:00, ET,44.2,-72.1,45,979,atcf,49.669,82.601,main
2011233N15301,2011,9, NA, MM,IRENE,8/29/2011 6:00, ET,46.5,-69.5,40,983,atcf,42.219,79.111,main
2011233N15301,2011,9, NA, MM,IRENE,8/29/2011 12:00, ET,49.1,-66.7,40,985,atcf,42.219,77.05,main
2011233N15301,2011,9, NA, MM,IRENE,8/29/2011 18:00, ET,51.3,-63.8,40,987,atcf,42.219,74.198,main
2011233N15301,2011,9, NA, MM,IRENE,8/30/2011 0:00, ET,53,-60,40,991,atcf,42.219,69.538,main
2011237N12331,2011,10, NA, MM,TEN,8/25/2011 0:00, TS,12.3,-29,30,1006,atcf,17.062,26.65,main
2011237N12331,2011,10, NA, MM,TEN,8/25/2011 6:00, TS,12.7,-30.1,30,1006,atcf,17.062,26.65,main
2011237N12331,2011,10, NA, MM,TEN,8/25/2011 12:00, TS,13.1,-31.2,30,1008,atcf,17.062,16.249,main
2011237N12331,2011,10, NA, MM,TEN,8/25/2011 18:00, TS,13.5,-32.1,30,1008,atcf,17.062,16.249,main
2011237N12331,2011,10, NA, MM,TEN,8/26/2011 0:00, TS,13.9,-32.9,30,1009,atcf,17.062,9.96,main
2011237N12331,2011,10, NA, MM,TEN,8/26/2011 6:00, TS,14.4,-33.3,30,1009,atcf,17.062,9.96,main
2011237N12331,2011,10, NA, MM,TEN,8/26/2011 12:00, TS,14.8,-33.5,30,1009,atcf,17.062,9.96,main
2011237N12331,2011,10, NA, MM,TEN,8/26/2011 18:00, TS,15.3,-33.7,30,1009,atcf,17.062,9.96,main
2011237N12331,2011,10, NA, MM,TEN,8/27/2011 0:00, DS,15.8,-33.9,25,1010,atcf,4.702,5.605,main
2011239N27301,2011,11, NA, MM,JOSE,8/26/2011 12:00, DS,27.3,-59,30,1016,atcf,17.062,0.321,main
2011239N27301,2011,11, NA, MM,JOSE,8/26/2011 18:00, DS,27.4,-60.2,30,1014,atcf,17.062,0.795,main
2011239N27301,2011,11, NA, MM,JOSE,8/27/2011 0:00, DS,27.5,-61.3,30,1013,atcf,17.062,1.368,main
2011239N27301,2011,11, NA, MM,JOSE,8/27/2011 6:00, TS,27.7,-62.4,30,1011,atcf,17.062,3.783,main
2011239N27301,2011,11, NA, MM,JOSE,8/27/2011 12:00, TS,27.9,-63.4,35,1008,atcf,32.179,16.249,main
2011239N27301,2011,11, NA, MM,JOSE,8/27/2011 18:00, TS,28.3,-64.3,35,1008,atcf,32.179,16.249,main
2011239N27301,2011,11, NA, MM,JOSE,8/28/2011 0:00, TS,29.1,-64.9,35,1008,atcf,32.179,16.249,main
2011239N27301,2011,11, NA, MM,JOSE,8/28/2011 6:00, TS,29.8,-65.5,40,1007,atcf,42.219,21.627,main
2011239N27301,2011,11, NA, MM,JOSE,8/28/2011 12:00, TS,30.9,-65.7,40,1006,atcf,42.219,26.65,main
2011239N27301,2011,11, NA, MM,JOSE,8/28/2011 18:00, TS,32.4,-65.8,40,1006,atcf,42.219,26.65,main
2011239N27301,2011,11, NA, MM,JOSE,8/29/2011 0:00, DS,34.2,-65.6,40,1007,atcf,42.219,21.627,main
2011239N27301,2011,11, NA, MM,JOSE,8/29/2011 6:00, DS,36.2,-65.1,35,1009,atcf,32.179,9.96,main
2011239N27301,2011,11, NA, MM,JOSE,8/29/2011 12:00, DS,38.3,-63.8,30,1012,atcf,17.062,2.126,main
2011240N10341,2011,12, NA, MM,KATIA,8/28/2011 0:00, DS,9.5,-19,20,1012,atcf,0.857,2.126,main
2011240N10341,2011,12, NA, MM,KATIA,8/28/2011 6:00, DS,9.4,-20.3,20,1011,atcf,0.857,3.783,main
2011240N10341,2011,12, NA, MM,KATIA,8/28/2011 12:00, DS,9.3,-21.6,25,1010,atcf,4.702,5.605,main
2011240N10341,2011,12, NA, MM,KATIA,8/28/2011 18:00, DS,9.3,-22.9,25,1009,atcf,4.702,9.96,main
2011240N10341,2011,12, NA, MM,KATIA,8/29/2011 0:00, DS,9.3,-24.2,25,1009,atcf,4.702,9.96,main
2011240N10341,2011,12, NA, MM,KATIA,8/29/2011 6:00, TS,9.5,-25.6,25,1009,atcf,4.702,9.96,main
2011240N10341,2011,12, NA, MM,KATIA,8/29/2011 12:00, TS,9.9,-27,30,1008,atcf,17.062,16.249,main
2011240N10341,2011,12, NA, MM,KATIA,8/29/2011 18:00, TS,10.6,-28.2,30,1008,atcf,17.062,16.249,main
2011240N10341,2011,12, NA, MM,KATIA,8/30/2011 0:00, TS,11,-29.6,35,1006,atcf,32.179,26.65,main
2011240N10341,2011,12, NA, MM,KATIA,8/30/2011 6:00, TS,11.5,-31.1,40,1004,atcf,42.219,37.625,main
2011240N10341,2011,12, NA, MM,KATIA,8/30/2011 12:00, TS,12,-32.9,45,1001,atcf,49.669,47.972,main
2011240N10341,2011,12, NA, MM,KATIA,8/30/2011 18:00, TS,12.6,-34.6,50,997,atcf,57.844,58.621,main
2011240N10341,2011,12, NA, MM,KATIA,8/31/2011 0:00, TS,13.1,-36.4,50,997,atcf,57.844,58.621,main
2011240N10341,2011,12, NA, MM,KATIA,8/31/2011 6:00, TS,13.6,-38.2,55,994,atcf,63.594,64.461,main
2011240N10341,2011,12, NA, MM,KATIA,8/31/2011 12:00, TS,14,-40,55,994,atcf,63.594,64.461,main
2011240N10341,2011,12, NA, MM,KATIA,8/31/2011 18:00, TS,14.4,-41.8,60,990,atcf,68.918,70.391,main
2011240N10341,2011,12, NA, MM,KATIA,9/1/2011 0:00, TS,14.8,-43.5,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/1/2011 6:00, TS,15.1,-45.2,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/1/2011 12:00, TS,15.3,-46.9,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/1/2011 18:00, TS,15.7,-48.5,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/2/2011 0:00, TS,16.2,-50,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/2/2011 6:00, TS,16.8,-51.2,65,988,atcf,73.077,73.185,main
2011240N10341,2011,12, NA, MM,KATIA,9/2/2011 12:00, TS,17.4,-52.1,65,987,atcf,73.077,74.198,main
2011240N10341,2011,12, NA, MM,KATIA,9/2/2011 18:00, TS,18,-53,65,987,atcf,73.077,74.198,main
2011240N10341,2011,12, NA, MM,KATIA,9/3/2011 0:00, TS,18.4,-53.9,65,987,atcf,73.077,74.198,main
2011240N10341,2011,12, NA, MM,KATIA,9/3/2011 6:00, TS,18.8,-54.7,65,987,atcf,73.077,74.198,main
2011240N10341,2011,12, NA, MM,KATIA,9/3/2011 12:00, TS,19.4,-55.4,65,986,atcf,73.077,76.341,main
2011240N10341,2011,12, NA, MM,KATIA,9/3/2011 18:00, TS,19.9,-56.2,65,982,atcf,73.077,79.91,main
2011240N10341,2011,12, NA, MM,KATIA,9/4/2011 0:00, TS,20.4,-57.1,70,978,atcf,78.144,83.504,main
2011240N10341,2011,12, NA, MM,KATIA,9/4/2011 6:00, TS,21.1,-57.9,75,969,atcf,81.284,89.388,main
2011240N10341,2011,12, NA, MM,KATIA,9/4/2011 12:00, TS,21.7,-58.8,85,961,atcf,86.817,92.29,main
2011240N10341,2011,12, NA, MM,KATIA,9/4/2011 18:00, TS,22.3,-59.7,90,959,atcf,88.589,93.365,main
2011240N10341,2011,12, NA, MM,KATIA,9/5/2011 0:00, TS,23,-60.6,90,957,atcf,88.589,93.856,main
2011240N10341,2011,12, NA, MM,KATIA,9/5/2011 6:00, TS,23.6,-61.6,95,954,atcf,91.324,94.688,main
2011240N10341,2011,12, NA, MM,KATIA,9/5/2011 12:00, TS,24.2,-62.6,100,950,atcf,92.583,95.566,main
2011240N10341,2011,12, NA, MM,KATIA,9/5/2011 18:00, TS,24.8,-63.4,110,946,atcf,95.324,96.868,main
2011240N10341,2011,12, NA, MM,KATIA,9/6/2011 0:00, TS,25.6,-64,120,942,atcf,97.707,97.606,main
2011240N10341,2011,12, NA, MM,KATIA,9/6/2011 6:00, TS,26.2,-64.8,115,946,atcf,96.376,96.868,main
2011240N10341,2011,12, NA, MM,KATIA,9/6/2011 12:00, TS,26.7,-65.6,105,954,atcf,94.418,94.688,main
2011240N10341,2011,12, NA, MM,KATIA,9/6/2011 18:00, TS,27.3,-66.2,95,959,atcf,91.324,93.365,main
2011240N10341,2011,12, NA, MM,KATIA,9/7/2011 0:00, TS,27.7,-66.9,85,964,atcf,86.817,91.346,main
2011240N10341,2011,12, NA, MM,KATIA,9/7/2011 6:00, TS,28.2,-67.6,85,967,atcf,86.817,90.077,main
2011240N10341,2011,12, NA, MM,KATIA,9/7/2011 12:00, TS,28.8,-68.4,80,969,atcf,84.517,89.388,main
2011240N10341,2011,12, NA, MM,KATIA,9/7/2011 18:00, TS,29.4,-69.3,80,969,atcf,84.517,89.388,main
2011240N10341,2011,12, NA, MM,KATIA,9/8/2011 0:00, TS,30.3,-69.9,80,968,atcf,84.517,89.644,main
2011240N10341,2011,12, NA, MM,KATIA,9/8/2011 6:00, TS,31.5,-70.1,80,967,atcf,84.517,90.077,main
2011240N10341,2011,12, NA, MM,KATIA,9/8/2011 12:00, TS,32.8,-70.2,80,966,atcf,84.517,90.361,main
2011240N10341,2011,12, NA, MM,KATIA,9/8/2011 18:00, TS,34.1,-70,80,965,atcf,84.517,90.699,main
2011240N10341,2011,12, NA, MM,KATIA,9/9/2011 0:00, TS,35.6,-69.4,80,964,atcf,84.517,91.346,main
2011240N10341,2011,12, NA, MM,KATIA,9/9/2011 6:00, TS,37.1,-68.4,75,963,atcf,81.284,91.626,main
2011240N10341,2011,12, NA, MM,KATIA,9/9/2011 12:00, TS,38.5,-67.1,75,961,atcf,81.284,92.29,main
2011240N10341,2011,12, NA, MM,KATIA,9/9/2011 18:00, TS,39.8,-64.6,75,960,atcf,81.284,92.492,main
2011240N10341,2011,12, NA, MM,KATIA,9/10/2011 0:00, TS,41,-60.5,75,958,atcf,81.284,93.547,main
2011240N10341,2011,12, NA, MM,KATIA,9/10/2011 6:00, TS,42.2,-56.1,75,956,atcf,81.284,94.074,main
2011240N10341,2011,12, NA, MM,KATIA,9/10/2011 12:00, ET,43.5,-50.6,75,954,atcf,81.284,94.688,main
2011240N10341,2011,12, NA, MM,KATIA,9/10/2011 18:00, ET,45.4,-43.7,75,954,atcf,81.284,94.688,main
2011240N10341,2011,12, NA, MM,KATIA,9/11/2011 0:00, ET,47.3,-37.2,70,957,atcf,78.144,93.856,main
2011240N10341,2011,12, NA, MM,KATIA,9/11/2011 6:00, ET,49.1,-31.3,70,960,atcf,78.144,92.492,main
2011240N10341,2011,12, NA, MM,KATIA,9/11/2011 12:00, ET,51.1,-26,60,964,atcf,68.918,91.346,main
2011240N10341,2011,12, NA, MM,KATIA,9/11/2011 18:00, ET,52.8,-21.1,60,966,atcf,68.918,90.361,main
2011240N10341,2011,12, NA, MM,KATIA,9/12/2011 0:00, ET,54.7,-16.3,60,968,atcf,68.918,89.644,main
2011240N10341,2011,12, NA, MM,KATIA,9/12/2011 6:00, ET,56.2,-11.6,60,970,atcf,68.918,88.012,main
2011240N10341,2011,12, NA, MM,KATIA,9/12/2011 12:00, ET,58,-7,60,972,atcf,68.918,87.167,main
2011240N10341,2011,12, NA, MM,KATIA,9/12/2011 18:00, ET,59.5,0,60,974,atcf,68.918,86.153,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,8/31/2011 12:00, DS,37.1,-64.3,25,1013,atcf,4.702,1.368,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,8/31/2011 18:00, DS,37.1,-64.1,25,1013,atcf,4.702,1.368,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/1/2011 0:00, TS,37.3,-63.9,25,1011,atcf,4.702,3.783,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/1/2011 6:00, TS,37.4,-63.7,30,1008,atcf,17.062,16.249,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/1/2011 12:00, TS,37.4,-63.7,40,1004,atcf,42.219,37.625,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/1/2011 18:00, TS,37.4,-63.8,35,1005,atcf,32.179,31.62,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/2/2011 0:00, TS,37.5,-63.8,35,1005,atcf,32.179,31.62,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/2/2011 6:00, TS,37.8,-63.7,40,1002,atcf,42.219,44.581,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/2/2011 12:00, TS,38,-62.8,40,1002,atcf,42.219,44.581,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/2/2011 18:00, TS,39,-61.8,35,1003,atcf,32.179,41.251,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/3/2011 0:00, ET,40,-60.7,30,1004,atcf,17.062,37.625,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/3/2011 6:00, ET,41,-59.9,30,1004,atcf,17.062,37.625,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/3/2011 12:00, ET,42,-59.2,30,1004,atcf,17.062,37.625,main
2011244N37296,2011,13, NA, MM,NONAME:UNNAMED,9/3/2011 18:00, ET,42.4,-57.8,30,1004,atcf,17.062,37.625,main
2011245N27269,2011,14, NA, MM,LEE,9/2/2011 0:00, TS,26.6,-91.4,30,1007,atcf,17.062,21.627,main
2011245N27269,2011,14, NA, MM,LEE,9/2/2011 6:00, TS,26.9,-91.4,30,1006,atcf,17.062,26.65,main
2011245N27269,2011,14, NA, MM,LEE,9/2/2011 12:00, TS,27.2,-91.4,35,1005,atcf,32.179,31.62,main
2011245N27269,2011,14, NA, MM,LEE,9/2/2011 18:00, TS,27.5,-91.4,40,1003,atcf,42.219,41.251,main
2011245N27269,2011,14, NA, MM,LEE,9/3/2011 0:00, TS,28,-91.5,40,1001,atcf,42.219,47.972,main
2011245N27269,2011,14, NA, MM,LEE,9/3/2011 6:00, TS,28.5,-91.8,45,997,atcf,49.669,58.621,main
2011245N27269,2011,14, NA, MM,LEE,9/3/2011 12:00, SS,29,-92,50,993,atcf,57.844,67.193,main
2011245N27269,2011,14, NA, MM,LEE,9/3/2011 18:00, SS,29.2,-92.2,45,989,atcf,49.669,72.381,main
2011245N27269,2011,14, NA, MM,LEE,9/4/2011 0:00, SS,29.4,-92.5,40,988,atcf,42.219,73.185,main
2011245N27269,2011,14, NA, MM,LEE,9/4/2011 6:00, SS,29.5,-92.5,40,986,atcf,42.219,76.341,main
2011245N27269,2011,14, NA, MM,LEE,9/4/2011 9:00, SS,29.5,-92.2,40,986,atcf,42.219,76.341,main
